Answer
0 ; -0,748 ; -1,39 ; -454 ; -870 ; -1,26E+03 ; -1,62E+03 ; -1,97E+03 ; -2,3E+03 ; -2,62E+03 ; -2,94E+03 ; -3,27E+03 ; -3,6E+03 ; -3,95E+03 ; -4,33E+03 ; -4,74E+03 ; -5,16E+03 ; -5,16E+03 ; -5,16E+03 ; -5,17E+03 ; -5,17E+03 ; -5,16E+03 ; -5,15E+03 ; -5,13E+03 ; -5,11E+03 ; -5,09E+03 ; -5,06E+03 ; -5,04E+03 ; -5,03E+03 ; -5,03E+03 ; -5,02E+03 ; -4,34E+03 ; -3,69E+03 ; -3,11E+03 ; -2,59E+03 ; -2,11E+03 ; -1,66E+03 ; -1,22E+03 ; -809 ; -403 ; -1,21 ; 400 ; 807 ; 1,22E+03 ; 1,65E+03 ; 2,11E+03 ; 2,59E+03 ; 3,11E+03 ; 3,69E+03 ; 4,33E+03 ; 5,02E+03 ; 5,02E+03 ; 5,03E+03 ; 5,04E+03 ; 5,05E+03 ; 5,08E+03 ; 5,11E+03 ; 5,13E+03 ; 5,15E+03 ; 5,16E+03 ; 5,16E+03 ; 5,16E+03 ; 5,16E+03 ; 5,15E+03 ; 5,15E+03 ; 4,74E+03 ; 4,33E+03 ; 3,95E+03 ; 3,6E+03 ; 3,26E+03 ; 2,94E+03 ; 2,62E+03 ; 2,3E+03 ; 1,96E+03 ; 1,62E+03 ; 1,26E+03 ; 870 ; 453 ; 1,38 ; 0,747 ; 0 ; 
0 ; -0,787 ; -1,46 ; -477 ; -915 ; -1,32E+03 ; -1,7E+03 ; -2,06E+03 ; -2,41E+03 ; -2,74E+03 ; -3,07E+03 ; -3,4E+03 ; -3,74E+03 ; -4,08E+03 ; -4,44E+03 ; -4,8E+03 ; -5,15E+03 ; -5,15E+03 ; -5,16E+03 ; -5,17E+03 ; -5,17E+03 ; -5,17E+03 ; -5,16E+03 ; -5,14E+03 ; -5,12E+03 ; -5,09E+03 ; -5,05E+03 ; -5,04E+03 ; -5,02E+03 ; -5,02E+03 ; -5,01E+03 ; -4,39E+03 ; -3,79E+03 ; -3,22E+03 ; -2,69E+03 ; -2,2E+03 ; -1,73E+03 ; -1,28E+03 ; -848 ; -422 ; -1,28 ; 420 ; 845 ; 1,28E+03 ; 1,73E+03 ; 2,2E+03 ; 2,69E+03 ; 3,22E+03 ; 3,78E+03 ; 4,39E+03 ; 5,01E+03 ; 5,01E+03 ; 5,02E+03 ; 5,03E+03 ; 5,05E+03 ; 5,09E+03 ; 5,11E+03 ; 5,14E+03 ; 5,15E+03 ; 5,16E+03 ; 5,17E+03 ; 5,17E+03 ; 5,16E+03 ; 5,15E+03 ; 5,15E+03 ; 4,8E+03 ; 4,43E+03 ; 4,08E+03 ; 3,74E+03 ; 3,4E+03 ; 3,07E+03 ; 2,74E+03 ; 2,41E+03 ; 2,06E+03 ; 1,7E+03 ; 1,32E+03 ; 914 ; 477 ; 1,46 ; 0,787 ; 0 ; 
0 ; -0,821 ; -1,52 ; -497 ; -953 ; -1,38E+03 ; -1,77E+03 ; -2,14E+03 ; -2,5E+03 ; -2,84E+03 ; -3,18E+03 ; -3,51E+03 ; -3,84E+03 ; -4,17E+03 ; -4,5E+03 ; -4,83E+03 ; -5,14E+03 ; -5,15E+03 ; -5,16E+03 ; -5,17E+03 ; -5,17E+03 ; -5,16E+03 ; -5,15E+03 ; -5,14E+03 ; -5,11E+03 ; -5,08E+03 ; -5,04E+03 ; -5,02E+03 ; -5,01E+03 ; -5E+03 ; -5E+03 ; -4,41E+03 ; -3,84E+03 ; -3,29E+03 ; -2,76E+03 ; -2,27E+03 ; -1,79E+03 ; -1,33E+03 ; -878 ; -438 ; -1,34 ; 435 ; 876 ; 1,32E+03 ; 1,79E+03 ; 2,26E+03 ; 2,76E+03 ; 3,28E+03 ; 3,83E+03 ; 4,41E+03 ; 5E+03 ; 5E+03 ; 5,01E+03 ; 5,02E+03 ; 5,04E+03 ; 5,08E+03 ; 5,11E+03 ; 5,13E+03 ; 5,15E+03 ; 5,16E+03 ; 5,17E+03 ; 5,16E+03 ; 5,15E+03 ; 5,14E+03 ; 5,14E+03 ; 4,82E+03 ; 4,5E+03 ; 4,17E+03 ; 3,84E+03 ; 3,51E+03 ; 3,18E+03 ; 2,84E+03 ; 2,5E+03 ; 2,14E+03 ; 1,77E+03 ; 1,37E+03 ; 952 ; 497 ; 1,52 ; 0,821 ; 0 ; 
0 ; -0,85 ; -1,57 ; -514 ; -985 ; -1,42E+03 ; -1,83E+03 ; -2,21E+03 ; -2,57E+03 ; -2,92E+03 ; -3,26E+03 ; -3,59E+03 ; -3,91E+03 ; -4,22E+03 ; -4,54E+03 ; -4,84E+03 ; -5,13E+03 ; -5,13E+03 ; -5,14E+03 ; -5,15E+03 ; -5,16E+03 ; -5,15E+03 ; -5,14E+03 ; -5,12E+03 ; -5,1E+03 ; -5,07E+03 ; -5,03E+03 ; -5,01E+03 ; -4,99E+03 ; -4,98E+03 ; -4,98E+03 ; -4,42E+03 ; -3,86E+03 ; -3,33E+03 ; -2,81E+03 ; -2,31E+03 ; -1,83E+03 ; -1,36E+03 ; -901 ; -449 ; -1,4 ; 447 ; 898 ; 1,36E+03 ; 1,82E+03 ; 2,31E+03 ; 2,81E+03 ; 3,32E+03 ; 3,86E+03 ; 4,41E+03 ; 4,98E+03 ; 4,98E+03 ; 4,99E+03 ; 5E+03 ; 5,02E+03 ; 5,06E+03 ; 5,1E+03 ; 5,12E+03 ; 5,14E+03 ; 5,15E+03 ; 5,15E+03 ; 5,15E+03 ; 5,14E+03 ; 5,13E+03 ; 5,12E+03 ; 4,83E+03 ; 4,53E+03 ; 4,22E+03 ; 3,9E+03 ; 3,58E+03 ; 3,25E+03 ; 2,92E+03 ; 2,57E+03 ; 2,21E+03 ; 1,83E+03 ; 1,42E+03 ; 984 ; 513 ; 1,57 ; 0,849 ; 0 ; 
0 ; -0,873 ; -1,62 ; -527 ; -1,01E+03 ; -1,46E+03 ; -1,87E+03 ; -2,26E+03 ; -2,63E+03 ; -2,98E+03 ; -3,31E+03 ; -3,64E+03 ; -3,95E+03 ; -4,26E+03 ; -4,55E+03 ; -4,83E+03 ; -5,1E+03 ; -5,11E+03 ; -5,12E+03 ; -5,13E+03 ; -5,13E+03 ; -5,13E+03 ; -5,12E+03 ; -5,1E+03 ; -5,08E+03 ; -5,04E+03 ; -5E+03 ; -4,98E+03 ; -4,97E+03 ; -4,96E+03 ; -4,96E+03 ; -4,41E+03 ; -3,87E+03 ; -3,35E+03 ; -2,84E+03 ; -2,34E+03 ; -1,85E+03 ; -1,38E+03 ; -916 ; -457 ; -1,45 ; 454 ; 913 ; 1,38E+03 ; 1,85E+03 ; 2,34E+03 ; 2,83E+03 ; 3,34E+03 ; 3,87E+03 ; 4,41E+03 ; 4,95E+03 ; 4,96E+03 ; 4,96E+03 ; 4,98E+03 ; 5E+03 ; 5,04E+03 ; 5,07E+03 ; 5,1E+03 ; 5,12E+03 ; 5,13E+03 ; 5,13E+03 ; 5,13E+03 ; 5,12E+03 ; 5,1E+03 ; 5,1E+03 ; 4,83E+03 ; 4,55E+03 ; 4,25E+03 ; 3,95E+03 ; 3,64E+03 ; 3,31E+03 ; 2,98E+03 ; 2,63E+03 ; 2,26E+03 ; 1,87E+03 ; 1,46E+03 ; 1,01E+03 ; 527 ; 1,61 ; 0,873 ; 0 ; 
0 ; -0,892 ; -1,65 ; -538 ; -1,03E+03 ; -1,48E+03 ; -1,91E+03 ; -2,3E+03 ; -2,67E+03 ; -3,02E+03 ; -3,35E+03 ; -3,67E+03 ; -3,98E+03 ; -4,27E+03 ; -4,55E+03 ; -4,82E+03 ; -5,07E+03 ; -5,08E+03 ; -5,09E+03 ; -5,1E+03 ; -5,1E+03 ; -5,1E+03 ; -5,09E+03 ; -5,07E+03 ; -5,05E+03 ; -5,01E+03 ; -4,97E+03 ; -4,95E+03 ; -4,94E+03 ; -4,93E+03 ; -4,93E+03 ; -4,39E+03 ; -3,87E+03 ; -3,35E+03 ; -2,85E+03 ; -2,35E+03 ; -1,87E+03 ; -1,39E+03 ; -926 ; -463 ; -1,49 ; 460 ; 923 ; 1,39E+03 ; 1,87E+03 ; 2,35E+03 ; 2,84E+03 ; 3,35E+03 ; 3,86E+03 ; 4,39E+03 ; 4,92E+03 ; 4,93E+03 ; 4,93E+03 ; 4,95E+03 ; 4,97E+03 ; 5,01E+03 ; 5,04E+03 ; 5,07E+03 ; 5,09E+03 ; 5,1E+03 ; 5,1E+03 ; 5,1E+03 ; 5,09E+03 ; 5,07E+03 ; 5,07E+03 ; 4,82E+03 ; 4,55E+03 ; 4,27E+03 ; 3,97E+03 ; 3,67E+03 ; 3,35E+03 ; 3,02E+03 ; 2,67E+03 ; 2,3E+03 ; 1,9E+03 ; 1,48E+03 ; 1,03E+03 ; 537 ; 1,65 ; 0,891 ; 0 ; 
0 ; -0,906 ; -1,68 ; -546 ; -1,04E+03 ; -1,5E+03 ; -1,93E+03 ; -2,33E+03 ; -2,7E+03 ; -3,05E+03 ; -3,38E+03 ; -3,69E+03 ; -3,99E+03 ; -4,27E+03 ; -4,54E+03 ; -4,79E+03 ; -5,04E+03 ; -5,04E+03 ; -5,05E+03 ; -5,06E+03 ; -5,07E+03 ; -5,06E+03 ; -5,05E+03 ; -5,03E+03 ; -5,01E+03 ; -4,98E+03 ; -4,94E+03 ; -4,92E+03 ; -4,9E+03 ; -4,89E+03 ; -4,89E+03 ; -4,37E+03 ; -3,85E+03 ; -3,35E+03 ; -2,85E+03 ; -2,36E+03 ; -1,88E+03 ; -1,4E+03 ; -931 ; -465 ; -1,52 ; 462 ; 928 ; 1,4E+03 ; 1,87E+03 ; 2,35E+03 ; 2,84E+03 ; 3,34E+03 ; 3,85E+03 ; 4,37E+03 ; 4,89E+03 ; 4,89E+03 ; 4,9E+03 ; 4,91E+03 ; 4,93E+03 ; 4,97E+03 ; 5,01E+03 ; 5,03E+03 ; 5,05E+03 ; 5,06E+03 ; 5,06E+03 ; 5,06E+03 ; 5,05E+03 ; 5,04E+03 ; 5,03E+03 ; 4,79E+03 ; 4,54E+03 ; 4,27E+03 ; 3,98E+03 ; 3,69E+03 ; 3,37E+03 ; 3,04E+03 ; 2,7E+03 ; 2,32E+03 ; 1,93E+03 ; 1,5E+03 ; 1,04E+03 ; 545 ; 1,67 ; 0,906 ; 0 ; 
0 ; -0,917 ; -1,69 ; -551 ; -1,05E+03 ; -1,52E+03 ; -1,95E+03 ; -2,34E+03 ; -2,71E+03 ; -3,06E+03 ; -3,39E+03 ; -3,69E+03 ; -3,98E+03 ; -4,26E+03 ; -4,52E+03 ; -4,76E+03 ; -4,99E+03 ; -4,99E+03 ; -5,01E+03 ; -5,02E+03 ; -5,02E+03 ; -5,02E+03 ; -5,01E+03 ; -4,99E+03 ; -4,96E+03 ; -4,93E+03 ; -4,89E+03 ; -4,87E+03 ; -4,86E+03 ; -4,85E+03 ; -4,85E+03 ; -4,34E+03 ; -3,83E+03 ; -3,33E+03 ; -2,84E+03 ; -2,35E+03 ; -1,88E+03 ; -1,4E+03 ; -932 ; -466 ; -1,55 ; 463 ; 929 ; 1,4E+03 ; 1,87E+03 ; 2,35E+03 ; 2,84E+03 ; 3,33E+03 ; 3,83E+03 ; 4,33E+03 ; 4,85E+03 ; 4,85E+03 ; 4,86E+03 ; 4,87E+03 ; 4,89E+03 ; 4,93E+03 ; 4,96E+03 ; 4,99E+03 ; 5E+03 ; 5,01E+03 ; 5,02E+03 ; 5,01E+03 ; 5E+03 ; 4,99E+03 ; 4,99E+03 ; 4,76E+03 ; 4,51E+03 ; 4,25E+03 ; 3,98E+03 ; 3,69E+03 ; 3,38E+03 ; 3,06E+03 ; 2,71E+03 ; 2,34E+03 ; 1,95E+03 ; 1,52E+03 ; 1,05E+03 ; 551 ; 1,69 ; 0,916 ; 0 ; 
0 ; -0,924 ; -1,71 ; -555 ; -1,06E+03 ; -1,53E+03 ; -1,96E+03 ; -2,35E+03 ; -2,72E+03 ; -3,07E+03 ; -3,39E+03 ; -3,69E+03 ; -3,97E+03 ; -4,24E+03 ; -4,48E+03 ; -4,72E+03 ; -4,94E+03 ; -4,94E+03 ; -4,95E+03 ; -4,96E+03 ; -4,96E+03 ; -4,96E+03 ; -4,95E+03 ; -4,93E+03 ; -4,91E+03 ; -4,88E+03 ; -4,84E+03 ; -4,83E+03 ; -4,81E+03 ; -4,81E+03 ; -4,8E+03 ; -4,3E+03 ; -3,8E+03 ; -3,31E+03 ; -2,82E+03 ; -2,34E+03 ; -1,87E+03 ; -1,4E+03 ; -930 ; -465 ; -1,58 ; 462 ; 927 ; 1,39E+03 ; 1,87E+03 ; 2,34E+03 ; 2,82E+03 ; 3,31E+03 ; 3,8E+03 ; 4,3E+03 ; 4,8E+03 ; 4,8E+03 ; 4,81E+03 ; 4,82E+03 ; 4,84E+03 ; 4,88E+03 ; 4,91E+03 ; 4,93E+03 ; 4,95E+03 ; 4,96E+03 ; 4,96E+03 ; 4,96E+03 ; 4,95E+03 ; 4,94E+03 ; 4,93E+03 ; 4,72E+03 ; 4,48E+03 ; 4,23E+03 ; 3,97E+03 ; 3,69E+03 ; 3,39E+03 ; 3,06E+03 ; 2,72E+03 ; 2,35E+03 ; 1,96E+03 ; 1,53E+03 ; 1,06E+03 ; 555 ; 1,71 ; 0,924 ; 0 ; 
0 ; -0,929 ; -1,72 ; -557 ; -1,07E+03 ; -1,53E+03 ; -1,96E+03 ; -2,36E+03 ; -2,72E+03 ; -3,06E+03 ; -3,38E+03 ; -3,68E+03 ; -3,95E+03 ; -4,21E+03 ; -4,45E+03 ; -4,67E+03 ; -4,88E+03 ; -4,88E+03 ; -4,89E+03 ; -4,9E+03 ; -4,9E+03 ; -4,89E+03 ; -4,88E+03 ; -4,87E+03 ; -4,85E+03 ; -4,82E+03 ; -4,79E+03 ; -4,77E+03 ; -4,76E+03 ; -4,75E+03 ; -4,75E+03 ; -4,26E+03 ; -3,77E+03 ; -3,28E+03 ; -2,8E+03 ; -2,33E+03 ; -1,86E+03 ; -1,39E+03 ; -925 ; -463 ; -1,6 ; 460 ; 922 ; 1,39E+03 ; 1,85E+03 ; 2,33E+03 ; 2,8E+03 ; 3,28E+03 ; 3,77E+03 ; 4,25E+03 ; 4,75E+03 ; 4,75E+03 ; 4,76E+03 ; 4,77E+03 ; 4,78E+03 ; 4,82E+03 ; 4,84E+03 ; 4,86E+03 ; 4,88E+03 ; 4,89E+03 ; 4,89E+03 ; 4,89E+03 ; 4,89E+03 ; 4,88E+03 ; 4,88E+03 ; 4,67E+03 ; 4,44E+03 ; 4,2E+03 ; 3,95E+03 ; 3,67E+03 ; 3,38E+03 ; 3,06E+03 ; 2,72E+03 ; 2,36E+03 ; 1,96E+03 ; 1,53E+03 ; 1,06E+03 ; 557 ; 1,71 ; 0,928 ; 0 ; 
0 ; -0,931 ; -1,72 ; -558 ; -1,07E+03 ; -1,53E+03 ; -1,96E+03 ; -2,35E+03 ; -2,72E+03 ; -3,06E+03 ; -3,37E+03 ; -3,66E+03 ; -3,92E+03 ; -4,17E+03 ; -4,4E+03 ; -4,62E+03 ; -4,82E+03 ; -4,82E+03 ; -4,82E+03 ; -4,82E+03 ; -4,82E+03 ; -4,82E+03 ; -4,81E+03 ; -4,79E+03 ; -4,77E+03 ; -4,75E+03 ; -4,72E+03 ; -4,71E+03 ; -4,7E+03 ; -4,7E+03 ; -4,7E+03 ; -4,21E+03 ; -3,73E+03 ; -3,25E+03 ; -2,78E+03 ; -2,31E+03 ; -1,84E+03 ; -1,38E+03 ; -919 ; -460 ; -1,61 ; 456 ; 915 ; 1,38E+03 ; 1,84E+03 ; 2,31E+03 ; 2,78E+03 ; 3,25E+03 ; 3,73E+03 ; 4,21E+03 ; 4,69E+03 ; 4,69E+03 ; 4,7E+03 ; 4,71E+03 ; 4,72E+03 ; 4,75E+03 ; 4,77E+03 ; 4,79E+03 ; 4,8E+03 ; 4,81E+03 ; 4,82E+03 ; 4,82E+03 ; 4,82E+03 ; 4,81E+03 ; 4,81E+03 ; 4,61E+03 ; 4,4E+03 ; 4,17E+03 ; 3,92E+03 ; 3,65E+03 ; 3,36E+03 ; 3,05E+03 ; 2,72E+03 ; 2,35E+03 ; 1,96E+03 ; 1,53E+03 ; 1,07E+03 ; 557 ; 1,72 ; 0,93 ; 0 ; 
0 ; -0,931 ; -1,72 ; -557 ; -1,07E+03 ; -1,53E+03 ; -1,96E+03 ; -2,35E+03 ; -2,71E+03 ; -3,04E+03 ; -3,35E+03 ; -3,64E+03 ; -3,9E+03 ; -4,14E+03 ; -4,36E+03 ; -4,57E+03 ; -4,76E+03 ; -4,76E+03 ; -4,76E+03 ; -4,76E+03 ; -4,76E+03 ; -4,75E+03 ; -4,74E+03 ; -4,73E+03 ; -4,71E+03 ; -4,69E+03 ; -4,67E+03 ; -4,66E+03 ; -4,65E+03 ; -4,65E+03 ; -4,65E+03 ; -4,17E+03 ; -3,69E+03 ; -3,22E+03 ; -2,75E+03 ; -2,29E+03 ; -1,83E+03 ; -1,37E+03 ; -911 ; -456 ; -1,63 ; 453 ; 908 ; 1,37E+03 ; 1,82E+03 ; 2,29E+03 ; 2,75E+03 ; 3,22E+03 ; 3,69E+03 ; 4,17E+03 ; 4,64E+03 ; 4,65E+03 ; 4,65E+03 ; 4,66E+03 ; 4,67E+03 ; 4,69E+03 ; 4,71E+03 ; 4,72E+03 ; 4,74E+03 ; 4,75E+03 ; 4,76E+03 ; 4,76E+03 ; 4,76E+03 ; 4,76E+03 ; 4,76E+03 ; 4,57E+03 ; 4,36E+03 ; 4,14E+03 ; 3,9E+03 ; 3,63E+03 ; 3,35E+03 ; 3,04E+03 ; 2,71E+03 ; 2,35E+03 ; 1,96E+03 ; 1,53E+03 ; 1,06E+03 ; 557 ; 1,72 ; 0,93 ; 0 ; 
0 ; -0,929 ; -1,72 ; -556 ; -1,06E+03 ; -1,53E+03 ; -1,95E+03 ; -2,34E+03 ; -2,7E+03 ; -3,03E+03 ; -3,33E+03 ; -3,61E+03 ; -3,87E+03 ; -4,11E+03 ; -4,32E+03 ; -4,52E+03 ; -4,71E+03 ; -4,71E+03 ; -4,7E+03 ; -4,7E+03 ; -4,7E+03 ; -4,69E+03 ; -4,68E+03 ; -4,67E+03 ; -4,65E+03 ; -4,63E+03 ; -4,62E+03 ; -4,61E+03 ; -4,6E+03 ; -4,6E+03 ; -4,6E+03 ; -4,12E+03 ; -3,65E+03 ; -3,19E+03 ; -2,73E+03 ; -2,27E+03 ; -1,81E+03 ; -1,35E+03 ; -903 ; -452 ; -1,63 ; 448 ; 899 ; 1,35E+03 ; 1,81E+03 ; 2,26E+03 ; 2,72E+03 ; 3,19E+03 ; 3,65E+03 ; 4,12E+03 ; 4,59E+03 ; 4,59E+03 ; 4,6E+03 ; 4,6E+03 ; 4,61E+03 ; 4,63E+03 ; 4,65E+03 ; 4,66E+03 ; 4,67E+03 ; 4,69E+03 ; 4,69E+03 ; 4,7E+03 ; 4,7E+03 ; 4,7E+03 ; 4,7E+03 ; 4,52E+03 ; 4,32E+03 ; 4,1E+03 ; 3,87E+03 ; 3,61E+03 ; 3,33E+03 ; 3,03E+03 ; 2,7E+03 ; 2,34E+03 ; 1,95E+03 ; 1,52E+03 ; 1,06E+03 ; 556 ; 1,71 ; 0,929 ; 0 ; 
0 ; -0,926 ; -1,71 ; -554 ; -1,06E+03 ; -1,52E+03 ; -1,94E+03 ; -2,33E+03 ; -2,68E+03 ; -3,01E+03 ; -3,31E+03 ; -3,58E+03 ; -3,84E+03 ; -4,07E+03 ; -4,28E+03 ; -4,47E+03 ; -4,65E+03 ; -4,65E+03 ; -4,65E+03 ; -4,64E+03 ; -4,64E+03 ; -4,63E+03 ; -4,62E+03 ; -4,6E+03 ; -4,59E+03 ; -4,57E+03 ; -4,56E+03 ; -4,55E+03 ; -4,54E+03 ; -4,54E+03 ; -4,54E+03 ; -4,07E+03 ; -3,61E+03 ; -3,15E+03 ; -2,69E+03 ; -2,24E+03 ; -1,79E+03 ; -1,34E+03 ; -892 ; -447 ; -1,64 ; 443 ; 889 ; 1,34E+03 ; 1,78E+03 ; 2,24E+03 ; 2,69E+03 ; 3,15E+03 ; 3,61E+03 ; 4,07E+03 ; 4,54E+03 ; 4,54E+03 ; 4,54E+03 ; 4,55E+03 ; 4,55E+03 ; 4,57E+03 ; 4,59E+03 ; 4,6E+03 ; 4,61E+03 ; 4,62E+03 ; 4,63E+03 ; 4,64E+03 ; 4,64E+03 ; 4,65E+03 ; 4,65E+03 ; 4,47E+03 ; 4,28E+03 ; 4,06E+03 ; 3,83E+03 ; 3,58E+03 ; 3,31E+03 ; 3,01E+03 ; 2,68E+03 ; 2,33E+03 ; 1,94E+03 ; 1,52E+03 ; 1,06E+03 ; 553 ; 1,71 ; 0,926 ; 0 ; 
0 ; -0,923 ; -1,7 ; -551 ; -1,05E+03 ; -1,51E+03 ; -1,93E+03 ; -2,32E+03 ; -2,67E+03 ; -2,99E+03 ; -3,28E+03 ; -3,56E+03 ; -3,8E+03 ; -4,03E+03 ; -4,23E+03 ; -4,42E+03 ; -4,59E+03 ; -4,59E+03 ; -4,59E+03 ; -4,58E+03 ; -4,58E+03 ; -4,57E+03 ; -4,56E+03 ; -4,54E+03 ; -4,53E+03 ; -4,51E+03 ; -4,5E+03 ; -4,49E+03 ; -4,48E+03 ; -4,48E+03 ; -4,48E+03 ; -4,02E+03 ; -3,56E+03 ; -3,11E+03 ; -2,66E+03 ; -2,21E+03 ; -1,76E+03 ; -1,32E+03 ; -880 ; -440 ; -1,64 ; 437 ; 877 ; 1,32E+03 ; 1,76E+03 ; 2,21E+03 ; 2,65E+03 ; 3,1E+03 ; 3,56E+03 ; 4,02E+03 ; 4,48E+03 ; 4,48E+03 ; 4,48E+03 ; 4,49E+03 ; 4,49E+03 ; 4,51E+03 ; 4,52E+03 ; 4,54E+03 ; 4,55E+03 ; 4,56E+03 ; 4,57E+03 ; 4,58E+03 ; 4,59E+03 ; 4,59E+03 ; 4,59E+03 ; 4,42E+03 ; 4,23E+03 ; 4,03E+03 ; 3,8E+03 ; 3,55E+03 ; 3,28E+03 ; 2,99E+03 ; 2,67E+03 ; 2,31E+03 ; 1,93E+03 ; 1,51E+03 ; 1,05E+03 ; 551 ; 1,7 ; 0,922 ; 0 ; 
0 ; -0,918 ; -1,69 ; -548 ; -1,05E+03 ; -1,5E+03 ; -1,92E+03 ; -2,3E+03 ; -2,65E+03 ; -2,97E+03 ; -3,26E+03 ; -3,52E+03 ; -3,77E+03 ; -3,99E+03 ; -4,19E+03 ; -4,37E+03 ; -4,54E+03 ; -4,53E+03 ; -4,53E+03 ; -4,53E+03 ; -4,52E+03 ; -4,51E+03 ; -4,49E+03 ; -4,48E+03 ; -4,46E+03 ; -4,45E+03 ; -4,43E+03 ; -4,43E+03 ; -4,42E+03 ; -4,42E+03 ; -4,42E+03 ; -3,96E+03 ; -3,51E+03 ; -3,06E+03 ; -2,62E+03 ; -2,17E+03 ; -1,74E+03 ; -1,3E+03 ; -866 ; -434 ; -1,65 ; 430 ; 863 ; 1,3E+03 ; 1,73E+03 ; 2,17E+03 ; 2,61E+03 ; 3,06E+03 ; 3,51E+03 ; 3,96E+03 ; 4,41E+03 ; 4,41E+03 ; 4,42E+03 ; 4,42E+03 ; 4,43E+03 ; 4,45E+03 ; 4,46E+03 ; 4,48E+03 ; 4,49E+03 ; 4,5E+03 ; 4,51E+03 ; 4,52E+03 ; 4,53E+03 ; 4,53E+03 ; 4,53E+03 ; 4,37E+03 ; 4,19E+03 ; 3,99E+03 ; 3,76E+03 ; 3,52E+03 ; 3,26E+03 ; 2,97E+03 ; 2,65E+03 ; 2,3E+03 ; 1,92E+03 ; 1,5E+03 ; 1,05E+03 ; 548 ; 1,69 ; 0,917 ; 0 ; 
0 ; -0,913 ; -1,68 ; -545 ; -1,04E+03 ; -1,49E+03 ; -1,91E+03 ; -2,28E+03 ; -2,63E+03 ; -2,94E+03 ; -3,23E+03 ; -3,49E+03 ; -3,73E+03 ; -3,95E+03 ; -4,14E+03 ; -4,32E+03 ; -4,48E+03 ; -4,48E+03 ; -4,48E+03 ; -4,47E+03 ; -4,46E+03 ; -4,45E+03 ; -4,43E+03 ; -4,42E+03 ; -4,4E+03 ; -4,38E+03 ; -4,37E+03 ; -4,36E+03 ; -4,35E+03 ; -4,35E+03 ; -4,35E+03 ; -3,9E+03 ; -3,45E+03 ; -3,01E+03 ; -2,57E+03 ; -2,14E+03 ; -1,71E+03 ; -1,28E+03 ; -851 ; -426 ; -1,65 ; 422 ; 847 ; 1,27E+03 ; 1,7E+03 ; 2,13E+03 ; 2,57E+03 ; 3,01E+03 ; 3,45E+03 ; 3,9E+03 ; 4,34E+03 ; 4,35E+03 ; 4,35E+03 ; 4,36E+03 ; 4,36E+03 ; 4,38E+03 ; 4,4E+03 ; 4,41E+03 ; 4,43E+03 ; 4,44E+03 ; 4,46E+03 ; 4,47E+03 ; 4,47E+03 ; 4,48E+03 ; 4,48E+03 ; 4,32E+03 ; 4,14E+03 ; 3,94E+03 ; 3,73E+03 ; 3,49E+03 ; 3,23E+03 ; 2,94E+03 ; 2,63E+03 ; 2,28E+03 ; 1,91E+03 ; 1,49E+03 ; 1,04E+03 ; 544 ; 1,68 ; 0,912 ; 0 ; 
0 ; -0,907 ; -1,67 ; -541 ; -1,03E+03 ; -1,48E+03 ; -1,89E+03 ; -2,27E+03 ; -2,61E+03 ; -2,92E+03 ; -3,2E+03 ; -3,46E+03 ; -3,7E+03 ; -3,91E+03 ; -4,1E+03 ; -4,27E+03 ; -4,43E+03 ; -4,43E+03 ; -4,42E+03 ; -4,41E+03 ; -4,4E+03 ; -4,39E+03 ; -4,37E+03 ; -4,36E+03 ; -4,34E+03 ; -4,32E+03 ; -4,3E+03 ; -4,29E+03 ; -4,28E+03 ; -4,28E+03 ; -4,28E+03 ; -3,83E+03 ; -3,39E+03 ; -2,95E+03 ; -2,52E+03 ; -2,09E+03 ; -1,67E+03 ; -1,25E+03 ; -833 ; -417 ; -1,65 ; 414 ; 830 ; 1,25E+03 ; 1,67E+03 ; 2,09E+03 ; 2,52E+03 ; 2,95E+03 ; 3,39E+03 ; 3,83E+03 ; 4,27E+03 ; 4,27E+03 ; 4,28E+03 ; 4,29E+03 ; 4,29E+03 ; 4,31E+03 ; 4,33E+03 ; 4,35E+03 ; 4,37E+03 ; 4,39E+03 ; 4,4E+03 ; 4,41E+03 ; 4,42E+03 ; 4,42E+03 ; 4,42E+03 ; 4,27E+03 ; 4,1E+03 ; 3,9E+03 ; 3,69E+03 ; 3,46E+03 ; 3,2E+03 ; 2,92E+03 ; 2,61E+03 ; 2,27E+03 ; 1,89E+03 ; 1,48E+03 ; 1,03E+03 ; 541 ; 1,67 ; 0,907 ; 0 ; 
